_id,RegionID,SizeRank,RegionName,RegionType,StateName,City,latitude,longitude,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
67dcb0ab3d801f506428a1c3,395240,193,"Yakima, WA",msa,WA,Yakima,46.601557,-120.510842,115028.61499762302,115626.83497311994,116778.76758177292,120594.09007644847,126680.44485034468,131739.15536392163,141999.31077698705,152852.176502002,155023.31233249468,154945.30720237436,154362.94631725783,146965.59065335753,146319.03480723378,149222.9969401836,151602.55978505642,156974.36852677618,169113.97260440988,183617.25363282065,200625.80665597855,221889.56635464323,251656.03685510493,293542.94376434176,319315.8968257668,321020.8632261851,331231.86639830546,337715.7120253343
67dcb0ab3d801f506428a1c4,394585,194,"Fargo, ND",msa,ND,Fargo,46.877229,-96.789821,,,,,,,,,,184872.21213514774,181330.10763665006,177272.96492563633,170773.83330251646,177918.45089934175,188129.77069075956,205650.67658124838,223264.26556562856,231079.07619734752,232875.01107158317,240217.37049944783,248639.9816125927,261831.12256418823,284328.54776015284,292270.48472225515,297702.55495986843,305000.3735541994
67dcb0ab3d801f506428a1c5,394387,195,"Binghamton, NY",msa,NY,Binghamton,42.098698,-75.9125187,64978.974319842346,68369.85906339568,72557.56753936019,75984.51254088093,80816.85390755135,87298.48754571089,95505.61495995056,101966.85235198047,108803.03622469486,106380.52474227035,107254.02758276154,101468.66482019512,100097.71217027638,101039.21810704419,101260.00951717609,100603.13469776628,101491.3018773931,102077.03814872562,106890.10862214792,112097.80039379177,117362.92463405004,132268.89085371885,145513.00442123952,154945.76291022837,168978.48674503466,174561.81687837673
67dcb0ab3d801f506428a1c6,394609,196,"Fort Smith, AR",msa,AR,Fort Smith,35.3880338,-94.4265011,84711.10886882812,88920.92028587537,91866.11637917273,95312.85289100207,98672.42984899825,103631.85829689004,109203.16169917995,113363.39495567768,113513.31360842324,112736.4347825708,112237.97044551543,108980.32439798163,108876.54596692768,107229.67003076641,107007.16391891609,109175.01488674509,113672.6348904188,116051.3605011088,120263.44262318766,126533.11133529583,135230.3788650574,151375.01832950642,171285.1798132806,176269.9764409469,181530.7269316817,185295.71486782748
67dcb0ab3d801f506428a1c7,394334,197,"Appleton, WI",msa,WI,Appleton,44.2613967,-88.4069744,,,,,,163452.49426223108,165062.85865074498,165912.1052518148,165756.0665907078,162032.31429699084,159443.66850688116,151807.0283809799,145721.75868159664,148527.82699553188,151845.89304048455,156078.57640008666,163008.64577031368,174424.5803072285,185378.65940110464,197141.98172630393,209572.9568453934,234978.38159184522,260828.2148099727,283213.30716262566,300940.6571927752,312719.9290546704
67dcb0ab3d801f506428a1c8,395161,199,"Topeka, KS",msa,KS,Topeka,39.049011,-95.677556,79131.17490930042,82993.83738582439,86274.0520966189,89224.46762878714,93144.23523245288,98261.94406401015,101434.33647463167,105004.8602169307,107176.71312918385,105976.99760197145,105007.0256652875,101743.1666994692,101873.98751700803,103167.3601215254,104521.20347972692,105924.91463805041,108422.44128305743,112198.38027872855,118123.81210175123,124878.83800881567,135033.14185214046,152624.9333090813,172559.34425421595,184409.40741929924,196211.3311182695,203604.95936196268
67dcb0ab3d801f506428a1c9,394813,200,"Macon, GA",msa,GA,Macon,32.8406946,-83.6324022,85728.53677011447,91078.75662100998,93801.80075360062,96537.1574501795,99851.78926427984,103708.2213789273,108197.65147157699,111148.42301757849,109580.428095421,104203.9292835245,97914.06605781904,91553.79976595043,88547.69405893858,88510.36984190588,92671.06800924521,94685.55867745094,97933.60793944476,98027.70797713623,105101.31779325503,115819.05703692812,123606.08643004704,141368.58702993533,163928.61723421465,173626.24828962097,181556.4970668348,183658.9833233201
67dcb0ab3d801f506428a1ca,395174,201,"Tyler, TX",msa,TX,Tyler,32.3512601,-95.3010624,,,,,,,,,,128725.62871830899,129047.81413023824,125778.15737764753,124977.48971373937,128822.7763145273,136429.4250084654,143625.89955629103,149684.17968655194,157493.83724453408,165989.1613155383,170893.12869787696,183188.670016579,207228.60197591948,241175.42842816023,258838.41093591423,262572.7525226197,264691.57517055725
67dcb0ab3d801f506428a1cb,394361,202,"Barnstable Town, MA",msa,MA,Barnstable Town,41.674071,-70.359295,202321.69480390407,236388.01087076546,278334.62938731466,334362.3386685744,382150.64304770157,421630.46297200536,427940.0049250003,406046.1766411951,387310.03515597153,362592.68784295133,360492.9943727713,348537.0434401613,333596.71047047613,344615.3120274904,356491.9470294807,365764.8821497488,379222.87731841457,398619.61504829396,420930.3786077856,431889.44022110733,448853.7362874861,547917.4247158541,644888.9701256448,677779.8107678058,719360.5383378012,729677.6354024457
67dcb0ab3d801f506428a1cc,394519,203,"Daphne, AL",msa,AL,Daphne,30.6035255,-87.9036047,137550.8198312093,145299.2709738819,149980.9187599877,154001.0849381309,162788.69495719436,185012.4753210151,216364.4537026315,229137.11402395563,220370.32244261936,205221.01826835217,184875.9179948389,169032.14546867658,168677.56136204823,179548.26040468446,188538.25381285083,199206.02941709713,210269.53156769075,219002.53658714602,231064.14856034392,244014.5999957719,263453.6352712374,309461.3252460502,358907.19633018196,374027.6213971773,378670.8594523079,379212.0829776763
67dcb0ab3d801f506428a1cd,394378,205,"Bellingham, WA",msa,WA,Bellingham,48.7544012,-122.478836,145228.61563858777,147401.31609969956,153785.18682974137,171022.29753747207,202522.68648523974,249357.47409849972,287991.4693530683,295347.3188763251,292847.61169415916,272938.33373333764,264308.8473386581,252794.28775568694,242239.7691027182,250697.74243450642,261065.7603746697,275277.6495514925,300377.5734730217,331947.9530266121,367827.04483863665,394066.10673035635,430069.79515949223,511165.6336001355,582152.3314215877,572494.2875801246,589654.1964593638,606070.8940361666
67dcb0ab3d801f506428a1ce,394429,206,"Burlington, VT",msa,VT,Burlington,44.4761601,-73.212906,138384.89858508404,151151.70628300356,166797.40915443655,180370.5510571073,198823.28735963185,225526.28013939387,245920.60389266073,250742.89845599918,246915.84931292094,240959.26899556967,237952.48175256254,241250.7735775908,243213.77363660245,252684.61865599235,260542.64794207865,267446.48192481213,272353.93660116947,284745.5102486269,296897.0968881462,305135.2510933862,324406.28293028084,366296.83488909627,411910.6184693617,437388.1920802972,453621.33318919124,455491.9007315845
67dcb0ab3d801f506428a1cf,395030,207,"Rochester, MN",msa,MN,Rochester,44.0234387,-92.4630182,127282.472743235,140205.35455182637,146664.74243877924,149998.93739446896,155357.9568624935,160952.2194650018,164707.36134497882,164810.01755256648,161795.23931325393,155980.9651884815,153814.03750783924,144042.01534769335,152068.20350706193,161667.40554949958,167157.52358666123,173256.0529646549,186434.95967289424,202141.8889035825,216278.58683506388,227150.22913763512,239698.2800049101,269073.8735930094,297110.2357189983,301677.1523147689,309844.4567034655,316554.0528274197
67dcb0ab3d801f506428a1d0,753895,208,"Lafayette, IN",msa,IN,Lafayette,40.4191229,-86.8919011,104295.09609793697,115067.60039663377,118534.41314239155,120422.89551198909,122296.13275044953,123134.72752385332,123853.55123242224,125087.38369587541,123046.9606414711,121572.2231939207,121425.53097107382,118265.4076613775,118266.57297517097,120991.90552882287,124822.22753593254,129012.98807497683,135934.55336614288,144837.51319570138,153977.18023250697,164537.5150986956,178536.49108324514,202568.1883303522,227050.6970443585,236992.7134281106,255722.8239164039,265148.65601375164
67dcb0ab3d801f506428a1d1,394454,209,"Champaign, IL",msa,IL,Champaign,40.1164841,-88.2430932,103438.0790619366,106073.9368515752,112495.41764094743,116100.07123918588,126350.29312968474,134797.7650693479,140843.15882423357,144156.38141703312,142735.85631908674,138664.66092680543,138830.38001627257,136667.1965435665,135220.26908383376,135427.83422947366,138490.93550135,140430.63192515288,144528.57787308889,148110.9424248539,150430.06585061512,154843.9756704937,156463.61120851853,168721.73848639012,184601.5538327185,190666.19291157034,201600.62206361128,207948.2875195542
67dcb0ab3d801f506428a1d2,394848,210,"Medford, OR",msa,OR,Medford,42.3264181,-122.8718605,152535.01570681552,165047.04232791977,177029.69995557886,195137.66413590568,229612.4442879733,278658.02506068995,318517.2384872825,309737.0461838712,273531.1320208304,236732.01506879038,217847.2200692613,198370.2837155834,183271.74861190948,200638.8022264442,223048.78035242367,240759.00188667292,263101.58276942634,287947.7848501771,309045.64719431015,317723.28509622446,332776.57186572364,389464.61305380915,427957.9401412087,416946.42371482466,419951.48323943565,424243.4278111788
67dcb0ab3d801f506428a1d3,394459,212,"Charlottesville, VA",msa,VA,Charlottesville,38.029306,-78.4766781,163714.52814713764,178254.1434747279,194281.65716521614,211384.98069309894,243531.4788279055,285438.37404278765,294255.51164639124,287844.7260999075,277127.1828796003,260600.33526344193,250221.13211281676,242512.75860444995,239442.68274685435,245341.1970224235,251655.79175644545,256154.46782939773,267529.8826335298,279328.7860810176,293413.6791804348,304930.51288425596,319454.8392362961,358916.27254551294,398266.3454276915,412151.8109337099,432887.4519555429,445494.07137422706
67dcb0ab3d801f506428a1d4,394763,213,"Lake Charles, LA",msa,LA,Lake Charles,30.2305095,-93.2169807,,,,,,,,,,,,,,,,,192929.09133915577,197215.37331368562,202791.1912537484,206142.35190337093,210139.0476082034,206386.39726127087,206780.97367031945,195832.34342853818,185089.0038707154,180769.45012321702
67dcb0ab3d801f506428a1d5,394773,214,"Las Cruces, NM",msa,NM,Las Cruces,32.3140354,-106.779807,,,149155.5095992781,153728.43933656093,164425.34884286282,182644.88621902745,203526.36614092067,220878.7556540216,222288.335892341,204582.51148088565,185875.38132379556,168318.3431050026,164366.13640256,162633.81269569718,160556.31954468458,159547.79857311535,160393.19818211073,161805.98406668808,167439.66264536566,173187.48922286028,183596.073877827,210034.93810765885,246120.12237386117,266970.85007670004,275724.3248908419,278487.96837143635
67dcb0ab3d801f506428a1d6,394464,215,"Chico, CA",msa,CA,Chico,39.7284945,-121.8374777,,142852.89583053355,162083.2889004115,192491.39950734467,231230.70169765127,275277.8126265902,300332.40356273175,288679.89052880177,261689.57104784358,224438.75630523617,208196.17716972483,191644.23415462603,182687.3480372826,205336.0942164821,225170.56535091833,238432.97687763776,255028.65979567284,274610.9412228993,294453.4364241057,325781.07974490634,343329.00037619093,384663.1434774403,416180.8730930223,395486.97679824947,391351.33029819763,392748.48555592436
67dcb0ab3d801f506428a1d7,394681,216,"Hilton Head Island, SC",msa,SC,Hilton Head Island,32.1618488,-80.7512616,191197.92546729863,214391.49446109496,221119.348024771,229710.80579624602,246331.07505364352,279723.25985175953,328530.1374419757,343837.44399056875,314157.80719141755,279000.6341191037,257874.6443946784,239517.37657107832,230119.79798809704,238745.35184110815,249965.2824840278,264144.9553440595,279831.5571798152,287179.4205042746,296109.586766571,305959.61444439733,318220.9696894547,370640.2472067438,459150.50522030465,491586.7254928154,514195.16507781926,516987.50657335867
67dcb0ab3d801f506428a1d8,394346,217,"Athens, GA",msa,GA,Athens,33.9597677,-83.376398,132339.15290636747,141844.7416488962,149446.07735852033,156230.50428750218,163308.6039800438,169753.66010055345,175419.70044193687,178741.8255318332,179779.81495928505,171782.70461566703,160835.64375662542,151167.16296830992,139007.2226056408,144192.59506279253,151416.39244131802,156434.65971567653,164313.73156559412,174395.42238844096,189669.3986235933,207553.88057770385,228097.66538805797,268601.1576978948,312574.68402529985,327020.391090831,346810.0706937185,353305.7073091342
67dcb0ab3d801f506428a1d9,394765,218,"Lake Havasu City, AZ",msa,AZ,Lake Havasu City,34.4775296,-114.3379972,101328.10110440658,106184.65474550273,114591.86096676167,132455.98221983956,164323.61854658092,206123.22557826285,243908.5471410794,238397.55490072386,202709.67795081704,159400.35116310685,139910.85975152362,129207.40909782496,130691.75263905273,142416.8719456774,153564.21191111897,165921.75105765284,177034.2574765569,187581.24498065482,205964.65795617053,227033.82934398542,248101.88902843712,308093.6794256158,358854.2170875063,347141.00891360425,350077.77929378714,349763.28955873894
67dcb0ab3d801f506428a1da,394485,219,"Columbia, MO",msa,MO,Columbia,38.951883,-92.3337366,,,,,,147381.82222098755,150512.2838089144,152935.97557260972,152948.92911044208,150390.39391597532,151130.4183000162,149703.01850990404,151818.96439515986,155923.97470381236,159476.43087172485,164566.19582857212,170155.49625404333,180282.14807339167,184280.71822053895,191123.45644280236,203389.04596797828,232852.8971110627,266696.5077578505,277367.9739050614,287689.9910142712,297623.6869372986
67dcb0ab3d801f506428a1db,395114,220,"Springfield, IL",msa,IL,Springfield,39.7990175,-89.6439575,,,,,,,118501.39640197234,118763.58756116482,118969.96791933365,117463.86611626844,119657.62264445463,120187.93381339009,123676.61469902325,126467.82694949947,128693.47303687525,129539.40687208324,131236.527456782,132683.4211236077,132664.3302318966,136102.73963017287,141938.89615714838,146575.15086920332,154982.7797169658,162660.57362021922,170494.76539620967,174910.66289764523
67dcb0ab3d801f506428a1dc,394691,221,"Houma, LA",msa,LA,Houma,29.5957696,-90.7195348,,,,,,,,,,156829.3879271742,156548.7664443863,156983.71195324694,157085.2647738475,167286.65861108035,168671.79789936848,180622.46330804928,183215.04012481731,177737.48304489066,173161.75068789584,178113.8524569918,191580.49826569107,189744.66145177116,183030.88759174154,174654.21290179456,176063.69795154885,173358.66155638106
67dcb0ab3d801f506428a1dd,394872,222,"Monroe, LA",msa,LA,Monroe,32.5025471,-92.116219,72489.6616528514,76175.30268691591,79348.91147523366,83445.81875818952,87912.59811303351,91595.55549102063,96315.91653242445,97755.07622463937,97957.29320617321,98770.36402140546,100572.69165258222,98118.70462236405,97377.9052126601,106149.69249364607,110823.31290554999,119682.04886272123,124902.62891777504,124657.14131870407,125523.5952460278,127226.49137271667,130056.90746023048,136391.6483006845,148711.4840305421,149402.66727145753,151498.58044043402,154080.13217712566
67dcb0ab3d801f506428a1de,394565,223,"Elkhart, IN",msa,IN,Elkhart,41.6819935,-85.9766671,,,,,,109595.56125198318,115674.2872344891,118125.80960975745,117970.73622953461,113227.04129413026,107675.18379699561,104409.85304175298,104761.1897129023,109371.44862099615,115319.28101240024,120951.40428188234,129238.33788009484,138415.25857675134,148872.8824862337,159090.3193976417,168544.09899610849,192534.62482409633,218477.7598331055,226555.0175135357,234160.24032847723,242119.59130575525
67dcb0ab3d801f506428a1df,394726,224,"Johnson City, TN",msa,TN,Johnson City,36.3134398,-82.3534728,87110.83049342125,89910.71625634213,91900.78295225867,94956.4013047151,98564.98484479728,105928.47546064318,113960.7429753166,120561.88885500024,122367.88063791278,121988.4840780379,121167.56734294833,119227.56252549017,120523.21243618795,123132.7326474167,127400.35685199431,131281.39558110136,135957.25065425222,140972.08568574232,146438.34591991958,154902.77453971442,167605.47128958997,193505.2739334956,225350.68137384744,241166.4487479208,258638.5004567311,262161.76927332144
67dcb0ab3d801f506428a1e0,395247,225,"Yuma, AZ",msa,AZ,Yuma,32.665135,-114.47603157249804,,,119702.11472466847,123907.82702470144,135785.11758991846,173021.44167037122,215540.303486235,216994.82103433905,195219.8209454265,164901.91363598013,151400.64805055,129632.6306438947,116771.50256434211,118836.06777715661,126927.42406261545,132269.3353277306,137184.37795133583,143067.3787305318,152291.54759137405,162687.5256761953,176316.03072029448,212238.8655435906,256508.61514875977,263301.189695541,272517.7405552257,277357.934605474
67dcb0ab3d801f506428a1e1,394623,226,"Gainesville, GA",msa,GA,Gainesville,34.2978794,-83.8240663,139575.64087544606,150118.2187198605,156783.21854807233,161755.74602307743,166426.52100842274,174235.2249715334,184203.70187581793,191581.74864370815,189488.05117839275,167721.86259905694,151966.3190065499,132550.40960120058,132836.80662628807,143043.2487066985,160397.29884222915,172534.69352354578,186792.44402253817,199895.02688529363,212811.97958886428,226128.7569783302,241294.64801448982,286840.19046174316,348470.8264879665,360988.121654253,378334.05737991416,381832.0478124084
67dcb0ab3d801f506428a1e2,394716,227,"Jacksonville, NC",msa,NC,Jacksonville,34.7494749,-77.4208221,,,,,,131281.99732889212,142184.69174062778,158827.1574503296,170095.16269099104,171414.52797148493,172040.45757548025,171778.56163322684,167361.64478503753,161473.6006381092,155412.77894086696,150500.46390730416,146184.51142037366,148459.36923063488,155810.84203664507,168439.75830809237,179894.558654258,202134.682371572,237000.30625946276,259222.84339712295,270797.923761461,276043.337988931
67dcb0ab3d801f506428a1e3,394597,228,"Florence, SC",msa,SC,Florence,34.1984435,-79.7671658,,,,,,104842.58545792753,109947.53364157514,115491.88462154387,113972.1692219791,110925.61905939617,105705.66412872687,102228.85541261155,103916.5794589338,105097.67231470306,107328.79806306666,108125.23045678454,111725.86999560175,112986.0236330051,117147.76262498053,122273.00856412073,128040.79397631418,144800.37471524565,163354.58994606524,168563.57348270944,173410.35806358216,175914.76964587453
67dcb0ab3d801f506428a1e4,394680,229,"Hilo, HI",msa,HI,Hilo,19.7073734,-155.08158,,,,,,,,,,,,,,,,311869.7957774319,330536.08802405605,346513.6063933646,360636.9472924644,370199.96244491404,387213.788199059,444442.190399511,542468.7770502515,550654.7318692132,559077.940964649,560175.8454406289
67dcb0ab3d801f506428a1e5,395118,230,"St. Cloud, MN",msa,MN,St. Cloud,45.5616075,-94.1642004,,,,,,203225.62364725766,188605.70014525633,170503.87653542616,165739.05301517312,154417.94471836922,150409.8000026911,136261.3751853355,143778.57663700817,152219.1671752053,158284.6037984603,163470.4329783315,171607.6831487343,182430.27548928323,191330.41503938998,200907.53485487643,213391.83159291907,240882.02336809007,270265.49982233945,278659.44226338,289497.1351297425,297923.2186621065
67dcb0ab3d801f506428a1e6,395011,231,"Racine, WI",msa,WI,Racine,42.7313756,-87.7834769,,,,,,,,,156826.86337636324,149821.05708088973,144427.3172582713,126875.91891424953,125867.1856641069,129170.76188314131,135457.6039599277,138972.87671712763,145708.55505405113,155330.86655120144,168969.91968518146,181153.6865539326,191650.1069015717,217423.09633716417,237076.40373097174,249830.7633429274,264625.2199524517,273699.7086596052
67dcb0ab3d801f506428a1e7,394380,232,"Bend, OR",msa,OR,Bend,44.0581728,-121.3153096,151863.87109009823,163029.70456125462,172849.77656786484,184041.51073830808,216568.27223021092,256830.50811412456,321508.39472011256,356808.9444480183,319981.8576723971,250973.0577880433,217411.38242280856,200283.04043146945,203883.75702175844,238085.1426791111,274783.5479125904,308185.08778802404,341984.4112677059,370785.6962036137,399287.8814517394,417424.9744355725,449716.81666609336,578998.9154223644,672436.3559074936,645871.3110310836,665798.4807784754,669413.6245407456
67dcb0ab3d801f506428a1e8,395047,233,"Saginaw, MI",msa,MI,Saginaw,43.4200387,-83.9490365,77281.49414848513,80669.3684527913,83547.67480880012,87163.52152188578,90824.18358354735,92480.86885383114,91129.23783040117,84829.80201429239,77332.52983230886,70918.86253267147,76505.20332297178,70973.86365304653,67151.13946218208,68659.62788649499,70002.16461715636,72595.21871465178,72925.43523394266,78626.77000837734,84916.45644961354,92214.00346162001,101284.30939933231,117729.29000518085,130806.15070186228,140148.72743916858,148884.10564848373,153790.6164966429
67dcb0ab3d801f506428a1e9,395202,234,"Warner Robins, GA",msa,GA,Warner Robins,32.6200973,-83.606568,108460.39933230238,112426.26898991955,113749.58418393559,115576.15838076141,119986.7204282169,125973.7494814078,132382.05419803972,137686.31219119552,139306.08741931568,133771.13294632215,130321.34240562237,124804.47537983941,123127.086485263,124506.47723772198,127077.06162836011,128590.4839087181,131537.78224915563,134371.86385369973,142093.16962042035,150543.25403977808,159266.8872001028,177182.84660001015,206299.8547246001,222788.8815982554,232976.65158916952,238099.82887991323
67dcb0ab3d801f506428a1ea,395151,235,"Terre Haute, IN",msa,IN,Terre Haute,39.4667025,-87.4139119,,,,,,,,,,84365.89297461719,82830.63260596427,82102.71866895304,82500.43324252662,83625.40800039236,83963.74545602256,83163.35724262086,84451.08571407157,87076.06727705964,93023.8066759464,98868.40551393031,106479.8391665297,119574.63143913874,131895.36397668286,140089.6858296982,147649.73147287592,154354.5776234968
67dcb0ab3d801f506428a1eb,395162,236,"Torrington, CT",msa,CT,Torrington,41.8006523,-73.1212214,149934.9350359634,162731.99576494578,180423.76328663595,204092.54244436172,228177.93559533174,253922.3639485661,274453.3716372975,272896.1799863741,264641.8203708756,252852.72520861964,233281.20797615385,228552.8408189131,211032.78710221313,209582.78373254757,213899.20271953972,215497.68045996013,218570.04903650677,223908.2578548761,229299.56108889272,230581.38145449563,241858.36451093026,290312.8353828871,325518.12256449973,349008.2792266595,381069.06910357083,391789.0709605251
67dcb0ab3d801f506428a1ec,395009,237,"Punta Gorda, FL",msa,FL,Punta Gorda,26.9351529,-82.0512058,86924.23172358998,93571.98821146118,102267.76848710437,115868.06412608053,136457.5256734539,169796.80747548846,201692.9972936548,179850.667687187,146647.04710785518,129325.75677109258,121544.84230488593,110816.39219840115,114711.20515736013,130400.55478241463,145181.65497974912,160185.45391445086,178036.09451452957,190661.35723433792,202970.8010326937,212716.5334288261,224043.45407614778,271205.9403283259,356159.22358785925,360546.12656786735,344697.0682491655,326403.25852569845
67dcb0ab3d801f506428a1ed,394386,239,"Billings, MT",msa,MT,Billings,45.7874957,-108.49607,,,,,,,,,,187299.84841542493,188621.80076690888,189989.97675064905,193065.12388625395,204452.27932603672,215662.19737764078,232029.20094753845,234769.052411312,237385.37148108942,244959.16530300616,256419.71891002866,270341.41874797415,306502.4025331649,357164.78576462815,374847.5733233753,386630.4307038874,392819.6488200085
67dcb0ab3d801f506428a1ee,395018,240,"Redding, CA",msa,CA,Redding,40.5863563,-122.391675,110640.77747936128,116684.7449981044,134501.4410435349,164304.38175971166,194564.1233263166,236774.27046099128,271486.36840485776,260168.10157886802,229477.19699081962,197502.74788758552,186910.9687384893,174397.1623370938,168827.79109423808,184336.14467238655,202389.3051559237,214752.61585110088,225402.9328889443,239486.31665422805,254705.1736487789,269576.49978991685,285379.21683762904,332119.22291667457,367985.4120155853,359298.2829543384,363107.52453527617,366088.9798847837
67dcb0ab3d801f506428a1ef,394748,241,"Kingston, NY",msa,NY,Kingston,41.9287812,-74.0023702,118441.13221621606,130191.50278795151,145126.66442499336,165133.82945534962,193681.21621536426,226036.2539211925,247666.24557120958,245146.20504305317,241579.1541540101,220594.41733469185,216018.52592562206,202090.7568189267,188327.29469200675,184349.6595966803,187941.8277516909,190652.06131236712,195092.29481117174,203937.15405128014,217422.20797807424,227294.6797546302,245532.07666349027,307648.65556425974,351631.4989252503,369487.2661940346,399423.54337192426,410669.29055836215
67dcb0ab3d801f506428a1f0,394960,242,"Panama City, FL",msa,FL,Panama City,30.1586518,-85.6602936,107009.35436260376,112457.25795963494,118216.547978537,129018.60057058425,152430.05716607303,197244.58924532504,230220.8425471261,221270.73935896586,202566.66035490143,176023.61026869377,161017.6432592291,146764.82644123756,139853.72392081717,148259.78040866883,158108.1090839629,166648.08213593,175962.24040010045,183481.6155779652,199138.90438959087,208186.22457385124,230318.84978223007,268008.1913486282,329305.127292837,344199.8437877043,340397.3045644451,333141.0877248377
67dcb0ab3d801f506428a1f1,394729,243,"Joplin, MO",msa,MO,Joplin,37.0841838,-94.5133385,,,,,,,,,81093.1603471477,76629.5455877034,74317.23141072916,73569.25268190984,79406.8131260922,88893.66998147104,97949.22838306795,105340.08433774469,110801.23436651955,114274.44307249231,121064.4318044386,130441.93143057474,139797.51225622743,158797.94603890798,184236.80940006595,194010.79406364902,202606.84665591273,209693.4747391655
67dcb0ab3d801f506428a1f2,394539,244,"Dover, DE",msa,DE,Dover,39.158168,-75.5243682,,,,,,,,,,197290.97532357767,190487.0047769285,179571.79955295016,172993.01953191793,176231.34682210357,182939.56753937947,192222.85996734528,200499.452108735,205524.16318232974,212410.50906674805,223396.51430483328,238009.47220739126,275153.25696528435,311329.8019405756,327426.02674017596,344146.4227143939,352626.67310156056
67dcb0ab3d801f506428a1f3,394559,245,"El Centro, CA",msa,CA,El Centro,32.792,-115.563051,,98652.95590921764,105923.83720869967,112779.86216722126,129978.80089950394,167098.08928871248,204577.44945535855,198442.64926159292,167619.53223744655,137774.14330399423,132043.6485451999,125188.84547440142,132392.1203282732,144177.9157688075,164988.92857441376,181708.5649444443,197823.0696073193,210596.85253377343,222250.30940277016,237686.33303553332,255163.18258157207,283062.508820982,310742.1061491605,321136.88181767747,341500.25907971367,354262.31566117273
67dcb0ab3d801f506428a1f4,394712,246,"Jackson, TN",msa,TN,Jackson,35.6144446,-88.8177418,90445.20288744922,93209.80651368399,94104.59272315174,95612.68818238302,98120.28405016092,102169.21520978793,107818.49593967794,110432.36175122827,109452.30445061298,104597.50485617928,102953.55545907396,95482.10203855082,95335.69143845314,96042.21478327281,97723.5727335098,99718.42969571093,102880.49914174096,106177.47467633804,111603.22363224544,120088.5335751202,132369.83168513895,151974.9210691871,178276.80918361957,182352.0337119284,186786.043437793,189257.95299019842
67dcb0ab3d801f506428a1f5,395246,247,"Yuba City, CA",msa,CA,Yuba City,39.1404477,-121.6169108,,,,,161691.14924313355,207124.44415048455,231596.1987088901,209702.80052706142,171318.40219000194,146253.69710193024,141599.25658941583,135835.26137648648,137288.60981621983,159863.87692091303,191860.06621170603,207527.29496950496,226839.59599907426,253149.06926695656,277533.6892713671,293227.4755481305,316023.30891188135,374379.082236109,422607.9325605663,408672.92549736705,420865.06025632453,424285.6905465778
67dcb0ab3d801f506428a1f6,394406,248,"Bowling Green, KY",msa,KY,Bowling Green,36.9903199,-86.4436018,95128.6076958184,99107.03290341131,101014.09834225313,103514.77083266368,107493.97972885589,113618.92531615135,116792.7583856473,121163.60345573456,123276.03900668285,123228.30599672114,119628.25660061171,116763.72229531589,117507.18698935401,119020.24254607357,121552.25774823966,127542.21745144646,136012.4809119618,144839.4935102061,153809.21126508174,160916.327418233,172118.50710749687,195269.9145004713,221812.81370227845,235285.0495104685,244028.08321053532,249272.2139297491
67dcb0ab3d801f506428a1f7,395119,249,"St. George, UT",msa,UT,St. George,37.104153,-113.584131,,,,,,,,,208602.68824225734,191691.72387095308,170806.5334631351,165326.75184401046,173860.99843989717,195276.81762341477,216352.43124244062,233585.86445880003,249774.87376470855,271755.19635424623,301471.66953121655,324462.75859548454,350546.6524616512,442699.3293182133,528373.3649075411,510367.39623789466,515248.5806809847,520527.5226729121
67dcb0ab3d801f506428a1f8,394896,250,"Muskegon, MI",msa,MI,Muskegon,43.2341813,-86.2483921,85134.17186771486,90019.22207954973,92985.74377602781,94293.82537274796,97939.69761731454,101613.33229956757,100929.37171359143,99254.61655775881,94994.13380875911,87133.17465416541,82259.4785398778,76529.43284691109,74812.42283538073,81461.46221760024,88300.48931191034,93901.2084450806,103629.21073695489,115578.23788531373,127668.77420978872,138416.57267138016,152427.4219759459,181060.64272671772,205574.73658480015,209149.54484042188,221313.97191040174,226041.54655661335
67dcb0ab3d801f506428a1f9,394299,251,"Abilene, TX",msa,TX,Abilene,32.44645,-99.7475905,,,,,,,,,,103559.46436595079,102838.54340019944,99663.127403985,101074.93190483649,104563.57780678537,110438.94475339034,115646.51688186663,121760.44418071971,125172.14608965661,132350.57693269223,136757.97372504437,143273.54092732913,160179.93610022689,178853.53098848576,183980.5369931163,187063.95636107528,187486.63412819395
67dcb0ab3d801f506428a1fa,394707,252,"Iowa City, IA",msa,IA,Iowa City,41.6612561,-91.5299106,,,,,,,,,,169392.35018536975,169133.71045602293,168123.52561647323,169273.48115414896,174611.4643331471,180734.86472888043,187193.21142879166,193181.9903420432,200052.3928758241,208307.67617022642,215819.30791738306,222526.39713726088,235299.782488369,257695.5455059258,269260.3307233953,276848.32041691674,282744.38802559697
67dcb0ab3d801f506428a1fb,394351,253,"Auburn, AL",msa,AL,Auburn,32.6098566,-85.4807825,131175.85417304095,138015.79295451546,142936.92664239847,148678.84315643506,154571.47642400058,169122.83833161663,177767.25680206672,183046.4275993967,183187.98618779343,176553.6217861943,168655.27867333253,160170.76912947584,162582.5384077827,167502.39572679385,171670.0111482746,175205.51572157932,183430.6300925862,194353.30495454327,204935.72958013872,217354.82542397978,230179.04901698497,254806.01346059082,281976.60768777475,297054.25272001885,309401.1786956963,315201.48900658684
